Breakout environment created!
adjust env with 4 consec images stacked can be created
DQN agent created
Starts training on cuda:0
buffer size = 1, epsilon = 1.00000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...

buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
buffer size = 10000, epsilon = 0.10000
checkpointing ...
